bizesId,bizesNm,brchNm,indsLclsCd,indsLclsNm,indsMclsCd,indsMclsNm,indsSclsCd,indsSclsNm,ksicCd,ksicNm,ctprvnCd,ctprvnNm,signguCd,signguNm,adongCd,adongNm,ldongCd,ldongNm,lnoCd,plotSctCd,plotSctNm,lnoMnno,lnoSlno,lnoAdr,rdnmCd,rdnm,bldMnno,bldSlno,bldMngNo,bldNm,rdnmAdr,oldZipcd,newZipcd,dongNo,flrNo,hoNo,lon,lat
MA0101202406A0538884,드날리,,N1,시설관리·임대,N108,기타 사업 서비스,N10802,전시/컨벤션/행사 대행 서비스업,N75992,"전시, 컨벤션 및 행사 대행업",11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590008,1,대지,159,8,서울특별시 강남구 삼성동 159-8,116803122010,서울특별시 강남구 테헤란로,521,,1168010500101590008016735,파르나스타워,서울특별시 강남구 테헤란로 521,135732,06164,,29,,127.060804431449,37.5091915130673
MA0101202406A0014267,지에스25,파르나스몰점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590008,1,대지,159,8,서울특별시 강남구 삼성동 159-8,116803122010,서울특별시 강남구 테헤란로,521,,1168010500101590008016735,,서울특별시 강남구 테헤란로 521,135732,06164,,1,,127.060804431449,37.5091915130673
MA010120220808382171,홍콩다방,파르나스몰점,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590008,1,대지,159,8,서울특별시 강남구 삼성동 159-8,116803122010,서울특별시 강남구 테헤란로,521,,1168010500101590008016735,파르나스타워,서울특별시 강남구 테헤란로 521,135732,06164,,1,,127.060804431449,37.5091915130673
MA010120220810067989,아디엘,,G2,소매,G219,식물 소매,G21901,꽃집,G47851,화초 및 식물 소매업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590008,1,대지,159,8,서울특별시 강남구 삼성동 159-8,116803122010,서울특별시 강남구 테헤란로,521,,1168010500101590008016735,그랜드인터컨티넨탈서울파르나스호텔,서울특별시 강남구 테헤란로 521,135732,06164,,1,,127.060804431449,37.5091915130673
MA0101202305A0117530,에스비씨,,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,M71531,경영 컨설팅업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590008,1,대지,159,8,서울특별시 강남구 삼성동 159-8,116803122010,서울특별시 강남구 테헤란로,521,,1168010500101590008016735,파르나스타워,서울특별시 강남구 테헤란로 521,135732,06164,,29,,127.060804431449,37.5091915130673
MA0101202305A0190481,에스알아이게헴바하서울영업소,한국지점,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,M71531,경영 컨설팅업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590008,1,대지,159,8,서울특별시 강남구 삼성동 159-8,116803122010,서울특별시 강남구 테헤란로,521,,1168010500101590008016735,파르나스타워,서울특별시 강남구 테헤란로 521,135732,06164,,29,,127.060804431449,37.5091915130673
MA0101202303A0073812,파이프라인,,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,M71531,경영 컨설팅업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590008,1,대지,159,8,서울특별시 강남구 삼성동 159-8,116803122010,서울특별시 강남구 테헤란로,521,,1168010500101590008016735,파르나스타워,서울특별시 강남구 테헤란로 521,135732,06164,,29,,127.060804431449,37.5091915130673
MA0101202306A0038905,에스씨에이티,,R1,예술·스포츠,R104,유원지·오락,R10499,기타 오락관련 서비스업,R91299,그 외 기타 분류 안된 오락관련 서비스업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590008,1,대지,159,8,서울특별시 강남구 삼성동 159-8,116803122010,서울특별시 강남구 테헤란로,521,,1168010500101590008016735,파르나스타워,서울특별시 강남구 테헤란로 521,135732,06164,,29,,127.060804431449,37.5091915130673
MA010120220814138135,베인캐피탈크레딧,코리아,M1,과학·기술,M106,시장 조사,M10601,시장 조사 및 여론 조사업,M71531,경영 컨설팅업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590008,1,대지,159,8,서울특별시 강남구 삼성동 159-8,116803122010,서울특별시 강남구 테헤란로,521,,1168010500101590008016735,,서울특별시 강남구 테헤란로 521,135732,06164,,28,,127.060804431449,37.5091915130673
MA0101202305A0005999,라이프워크,파르나스몰점,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47414,셔츠 및 블라우스 소매업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590008,1,대지,159,8,서울특별시 강남구 삼성동 159-8,116803122010,서울특별시 강남구 테헤란로,521,,1168010500101590008016735,호파르나스타워,서울특별시 강남구 테헤란로 521,135732,06164,,B1,,127.060804431449,37.5091915130673
MA0101202305A0198477,음와,,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,M71531,경영 컨설팅업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590008,1,대지,159,8,서울특별시 강남구 삼성동 159-8,116803122010,서울특별시 강남구 테헤란로,521,,1168010500101590008016735,파르나스타워,서울특별시 강남구 테헤란로 521,135732,06164,,29,,127.060804431449,37.5091915130673
MA0101202310A0098802,디앤서포리너리걸컨설팅오피스,,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,M71531,경영 컨설팅업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590008,1,대지,159,8,서울특별시 강남구 삼성동 159-8,116803122010,서울특별시 강남구 테헤란로,521,,1168010500101590008016735,파르나스타워,서울특별시 강남구 테헤란로 521,135732,06164,,29,,127.060804431449,37.5091915130673
MA010120220812633864,웰에이징,,M1,과학·기술,M109,기술 서비스,M10901,건축 설계 및 관련 서비스업,M72111,건축 설계 및 관련 서비스업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590008,1,대지,159,8,서울특별시 강남구 삼성동 159-8,116803122010,서울특별시 강남구 테헤란로,521,,1168010500101590008016735,파르나스타워,서울특별시 강남구 테헤란로 521,135732,06164,,29,,127.060804431449,37.5091915130673
MA0101202210A0047672,팀커넥티드,,P1,교육,P107,교육 지원,P10701,교육컨설팅업,P85701,교육관련 자문 및 평가업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590008,1,대지,159,8,서울특별시 강남구 삼성동 159-8,116803122010,서울특별시 강남구 테헤란로,521,,1168010500101590008016735,파르나스타워,서울특별시 강남구 테헤란로 521,135732,06164,,29,,127.060804431449,37.5091915130673
MA0101202305A0192778,컴젠,,G2,소매,G209,섬유·의복·신발 소매,G20902,여성 의류 소매업,G47412,여자용 겉옷 소매업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590008,1,대지,159,8,서울특별시 강남구 삼성동 159-8,116803122010,서울특별시 강남구 테헤란로,521,,1168010500101590008016735,파르나스타워,서울특별시 강남구 테헤란로 521,135732,06164,,B1,,127.060804431449,37.5091915130673
MA0101202209A0098642,법률사무소중서변호사최중서법률사무소,,M1,과학·기술,M103,법무관련 ,M10301,변호사,M71101,변호사업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590008,1,대지,159,8,서울특별시 강남구 삼성동 159-8,116803122010,서울특별시 강남구 테헤란로,521,,1168010500101590008016735,파르나스타워,서울특별시 강남구 테헤란로 521,135732,06164,,29,,127.060804431449,37.5091915130673
MA0101202212A0090820,지엠피컨설팅,,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,M71531,경영 컨설팅업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590008,1,대지,159,8,서울특별시 강남구 삼성동 159-8,116803122010,서울특별시 강남구 테헤란로,521,,1168010500101590008016735,파르나스타워,서울특별시 강남구 테헤란로 521,135732,06164,,29,,127.060804431449,37.5091915130673
MA010120220814190829,아포스티유플러스,,M1,과학·기술,M115,기타 전문 과학,M11502,번역/통역 서비스업,M73902,번역 및 통역 서비스업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590008,1,대지,159,8,서울특별시 강남구 삼성동 159-8,116803122010,서울특별시 강남구 테헤란로,521,,1168010500101590008016735,파르나스타워,서울특별시 강남구 테헤란로 521,135732,06164,,29,,127.060804431449,37.5091915130673
MA0101202211A0088071,러퓸,파르나스몰점,G2,소매,G215,의약·화장품 소매,G21503,화장품 소매업,G47813,"화장품, 비누 및 방향제 소매업",11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590008,1,대지,159,8,서울특별시 강남구 삼성동 159-8,116803122010,서울특별시 강남구 테헤란로,521,,1168010500101590008016735,파르나스타워,서울특별시 강남구 테헤란로 521,135732,06164,,1,,127.060804431449,37.5091915130673
MA010120220808371823,노던라이트서울,,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,M71531,경영 컨설팅업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590008,1,대지,159,8,서울특별시 강남구 삼성동 159-8,116803122010,서울특별시 강남구 테헤란로,521,,1168010500101590008016735,,서울특별시 강남구 테헤란로 521,135732,06164,,29,,127.060804431449,37.5091915130673
MA010120220808051608,드비니에,,G2,소매,G211,가구 소매,G21101,가구 소매업,G47520,가구 소매업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590008,1,대지,159,8,서울특별시 강남구 삼성동 159-8,116803122010,서울특별시 강남구 테헤란로,521,,1168010500101590008016735,파르나스타워,서울특별시 강남구 테헤란로 521,135732,06164,,29,,127.060804431449,37.5091915130673
MA010120220810562810,동남아개발,,L1,부동산,L102,부동산 서비스,L10203,부동산 중개/대리업,L68221,부동산 중개 및 대리업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590008,1,대지,159,8,서울특별시 강남구 삼성동 159-8,116803122010,서울특별시 강남구 테헤란로,521,,1168010500101590008016735,파르나스,서울특별시 강남구 테헤란로 521,135732,06164,,33,,127.060804431449,37.5091915130673
MA010120220806484000,어반네이처,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590008,1,대지,159,8,서울특별시 강남구 삼성동 159-8,116803122010,서울특별시 강남구 테헤란로,521,,1168010500101590008016735,파르나스타워,서울특별시 강남구 테헤란로 521,135732,06164,,29,,127.060804431449,37.5091915130673
MA010120220812184931,레인메이커,,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,M71531,경영 컨설팅업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590008,1,대지,159,8,서울특별시 강남구 삼성동 159-8,116803122010,서울특별시 강남구 테헤란로,521,,1168010500101590008016735,파르나스타워,서울특별시 강남구 테헤란로 521,135732,06164,,29,,127.060804431449,37.5091915130673
MA010120220814166845,파르나스몰시스티나,,G2,소매,G209,섬유·의복·신발 소매,G20905,기타 의류 소매업,G47416,가죽 및 모피 의복 소매업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590008,1,대지,159,8,서울특별시 강남구 삼성동 159-8,116803122010,서울특별시 강남구 테헤란로,521,,1168010500101590008016735,파르나스타워,서울특별시 강남구 테헤란로 521,135732,06164,,1,,127.060804431449,37.5091915130673
MA010120220812185323,디저트플래넷,파르나스몰점,I2,음식,I210,기타 간이,I21099,그 외 기타 간이 음식점,I56199,간이 음식 포장 판매 전문점,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590008,1,대지,159,8,서울특별시 강남구 삼성동 159-8,116803122010,서울특별시 강남구 테헤란로,521,,1168010500101590008016735,파르나스타워,서울특별시 강남구 테헤란로 521,135732,06164,,1,,127.060804431449,37.5091915130673
MA010120220806644355,폴리스,파르나스몰점,I2,음식,I210,기타 간이,I21003,피자,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590008,1,대지,159,8,서울특별시 강남구 삼성동 159-8,116803122010,서울특별시 강남구 테헤란로,521,,1168010500101590008016735,파르나스타워,서울특별시 강남구 테헤란로 521,135732,06164,,1,,127.060804431449,37.5091915130673
MA010120220811754097,모하그라피,,M1,과학·기술,M113,사진 촬영,M11301,사진촬영업,M73301,인물 사진 및 행사용 영상 촬영업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590008,1,대지,159,8,서울특별시 강남구 삼성동 159-8,116803122010,서울특별시 강남구 테헤란로,521,,1168010500101590008016735,,서울특별시 강남구 테헤란로 521,135732,06164,,29,,127.060804431449,37.5091915130673
MA010120220813792410,카츠8,파르나스몰점,I2,음식,I203,일식,I20301,일식 회/초밥,I56122,일식 음식점업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590008,1,대지,159,8,서울특별시 강남구 삼성동 159-8,116803122010,서울특별시 강남구 테헤란로,521,,1168010500101590008016735,파르나스타워,서울특별시 강남구 테헤란로 521,135732,06164,,1,,127.060804431449,37.5091915130673
MA010120220808572519,티피에이치,,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,M71531,경영 컨설팅업,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500101590008,1,대지,159,8,서울특별시 강남구 삼성동 159-8,116803122010,서울특별시 강남구 테헤란로,521,,1168010500101590008016735,파르나스타워,서울특별시 강남구 테헤란로 521,135732,06164,,29,,127.060804431449,37.5091915130673
